Date,LocationISOCode,Location,NewCases,NewDeaths,NewRecovered,NewActiveCases,TotalCases,TotalDeaths,TotalRecovered,TotalActiveCases,LocationLevel,CityorRegency,Province,Country,Continent,Island,TimeZone,SpecialStatus,TotalRegencies,TotalCities,TotalDistricts,TotalUrbanVillages,TotalRuralVillages,Area(km2),Population,PopulationDensity,Longitude,Latitude,NewCasesperMillion,TotalCasesperMillion,NewDeathsperMillion,TotalDeathsperMillion,CaseFatalityRate,CaseRecoveredRate,GrowthFactorofNewCases,GrowthFactorofNewDeaths
21,ID-GO,Gorontalo,12,2,28,-18,1887,49,1476,362,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,10.16,1598.27,1.69,41.50,2.60%,78.22%,,
21,ID-JA,Jambi,21,1,4,16,271,5,130,136,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,6.01,77.58,0.29,1.43,1.85%,47.97%,,
21,ID-JB,Jawa Barat,98,8,123,-33,9058,252,4970,3836,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,2.17,200.57,0.18,5.58,2.78%,54.87%,0.49,4.00
21,ID-JT,Jawa Tengah,96,5,100,-9,12188,818,7788,3582,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,2.64,335.17,0.14,22.49,6.71%,63.90%,0.57,1.25
21,ID-JI,Jawa Timur,458,30,414,14,29715,2128,22899,4688,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,11.31,734.08,0.74,52.57,7.16%,77.06%,1.23,1.25
21,ID-KB,Kalimantan Barat,29,0,0,29,500,4,424,72,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,5.35,92.20,0.00,0.74,0.80%,84.80%,1.93,1.00
21,ID-KS,Kalimantan Selatan,74,2,277,-205,7618,328,5077,2213,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,18.39,1893.59,0.50,81.53,4.31%,66.64%,0.41,
21,ID-KT,Kalimantan Tengah,23,1,20,2,2314,103,1742,469,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,8.95,900.29,0.39,40.07,4.45%,75.28%,0.70,
21,ID-KI,Kalimantan Timur,195,5,53,137,2892,105,1774,1013,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,54.90,814.15,1.41,29.56,3.63%,61.34%,6.96,2.50
21,ID-KU,Kalimantan Utara,2,0,0,2,339,2,298,39,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,3.08,522.82,0.00,3.08,0.59%,87.91%,0.40,1.00
21,ID-BB,Kepulauan Bangka Belitung,2,0,0,2,222,2,201,19,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,1.45,160.90,0.00,1.45,0.90%,90.54%,2.00,1.00
21,ID-KR,Kepulauan Riau,21,1,45,-25,701,30,446,225,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,10.88,363.33,0.52,15.55,4.28%,63.62%,21.00,0.50
21,ID-LA,Lampung,1,0,1,0,353,14,282,57,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.11,38.81,0.00,1.54,3.97%,79.89%,0.17,1.00
21,ID-MA,Maluku,0,0,0,0,1611,31,995,585,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,0.00,872.18,0.00,16.78,1.92%,61.76%,0.00,0.00
21,ID-MU,Maluku Utara,0,2,0,-2,1761,61,1494,206,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.00,1346.53,1.53,46.64,3.46%,84.84%,0.00,
21,ID-NB,Nusa Tenggara Barat,24,2,110,-88,2550,138,1838,574,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,4.55,483.85,0.38,26.18,5.41%,72.08%,1.14,2.00
21,ID-NT,Nusa Tenggara Timur,0,0,0,0,165,1,138,26,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.00,30.49,0.00,0.18,0.61%,83.64%,1.00,1.00
21,ID-PA,Papua,14,0,150,-136,3534,42,2241,1251,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,3.23,814.22,0.00,9.68,1.19%,63.41%,0.21,0.00
21,ID-PB,Papua Barat,3,0,1,2,643,7,512,124,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,2.63,563.69,0.00,6.14,1.09%,79.63%,0.50,1.00
21,ID-RI,Riau,35,0,26,9,1132,17,721,394,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,5.76,186.37,0.00,2.80,1.50%,63.69%,0.74,0.00
21,ID-SR,Sulawesi Barat,8,0,0,8,331,7,227,97,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,5.13,212.18,0.00,4.49,2.11%,68.58%,8.00,1.00
21,ID-SN,Sulawesi Selatan,126,1,90,35,11373,347,8300,2726,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,13.37,1206.44,0.11,36.81,3.05%,72.98%,1.52,0.50
21,ID-ST,Sulawesi Tengah,2,0,2,0,235,7,199,29,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,79.51,0.00,2.37,2.98%,84.68%,,1.00
21,ID-SG,Sulawesi Tenggara,22,1,19,2,1299,19,884,396,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,8.35,492.89,0.38,7.21,1.46%,68.05%,0.37,
21,ID-SA,Sulawesi Utara,50,0,134,-84,3451,149,2325,977,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,18.93,1306.26,0.00,56.40,4.32%,67.37%,0.77,0.00
21,ID-SB,Sumatera Barat,45,0,42,3,1528,45,999,484,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,8.15,276.85,0.00,8.15,2.95%,65.38%,1.02,1.00
21,ID-SS,Sumatera Selatan,49,2,50,-3,4037,218,2742,1077,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,5.96,491.27,0.24,26.53,5.40%,67.92%,2.04,0.67
21,ID-SU,Sumatera Utara,21,2,70,-51,5978,270,2984,2724,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,1.41,401.89,0.13,18.15,4.52%,49.92%,0.36,0.22
22,ID-AC,Aceh,70,0,0,70,1211,32,191,988,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,13.34,230.79,0.00,6.10,2.64%,15.77%,17.50,0.00
22,ID-BA,Bali,78,1,67,10,4446,52,3881,513,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,18.50,1054.51,0.24,12.33,1.17%,87.29%,1.03,
22,ID-BT,Banten,42,2,30,10,2512,103,1729,680,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,3.92,234.28,0.19,9.61,4.10%,68.83%,1.17,
22,ID-BE,Bengkulu,1,0,0,1,288,24,164,100,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.50,144.03,0.00,12.00,8.33%,56.94%,1.00,1.00
22,ID-JK,DKI Jakarta,588,17,649,-78,32855,1080,22877,8898,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,54.21,3029.19,1.57,99.57,3.29%,69.63%,0.89,1.13
22,ID-YO,Daerah Istimewa Yogyakarta,15,1,15,-1,1178,33,808,337,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,4.13,324.43,0.28,9.09,2.80%,68.59%,0.60,1.00
22,ID-GO,Gorontalo,0,0,32,-32,1887,49,1508,330,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,1598.27,0.00,41.50,2.60%,79.92%,0.00,0.00
22,ID-JA,Jambi,3,0,1,2,274,5,131,138,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.86,78.43,0.00,1.43,1.82%,47.81%,0.14,0.00
22,ID-JB,Jawa Barat,157,6,181,-30,9215,258,5151,3806,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,3.48,204.05,0.13,5.71,2.80%,55.90%,1.60,0.75
22,ID-JT,Jawa Tengah,100,16,143,-59,12288,834,7931,3523,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,2.75,337.92,0.44,22.93,6.79%,64.54%,1.04,3.20
22,ID-JI,Jawa Timur,321,25,402,-106,30036,2153,23301,4582,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,7.93,742.01,0.62,53.19,7.17%,77.58%,0.70,0.83
22,ID-KB,Kalimantan Barat,33,0,5,28,533,4,429,100,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,6.09,98.29,0.00,0.74,0.75%,80.49%,1.14,1.00
22,ID-KS,Kalimantan Selatan,78,3,230,-155,7696,331,5307,2058,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,19.39,1912.98,0.75,82.28,4.30%,68.96%,1.05,1.50
22,ID-KT,Kalimantan Tengah,34,1,25,8,2348,104,1767,477,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,13.23,913.52,0.39,40.46,4.43%,75.26%,1.48,1.00
22,ID-KI,Kalimantan Timur,129,1,84,44,3021,106,1858,1057,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,36.32,850.46,0.28,29.84,3.51%,61.50%,0.66,0.20
22,ID-KU,Kalimantan Utara,1,0,9,-8,340,2,307,31,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,1.54,524.36,0.00,3.08,0.59%,90.29%,0.50,1.00
22,ID-BB,Kepulauan Bangka Belitung,4,0,0,4,226,2,201,23,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,2.90,163.80,0.00,1.45,0.88%,88.94%,2.00,1.00
22,ID-KR,Kepulauan Riau,0,0,0,0,701,30,446,225,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,0.00,363.33,0.00,15.55,4.28%,63.62%,0.00,0.00
22,ID-LA,Lampung,3,0,1,2,356,14,283,59,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.33,39.14,0.00,1.54,3.93%,79.49%,3.00,1.00
22,ID-MA,Maluku,4,0,2,2,1615,31,997,587,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,2.17,874.34,0.00,16.78,1.92%,61.73%,,1.00
22,ID-MU,Maluku Utara,9,0,0,9,1770,61,1494,215,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,6.88,1353.41,0.00,46.64,3.45%,84.41%,,0.00
22,ID-NB,Nusa Tenggara Barat,14,3,26,-15,2564,141,1864,559,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,2.66,486.50,0.57,26.75,5.50%,72.70%,0.58,1.50
22,ID-NT,Nusa Tenggara Timur,5,1,10,-6,170,2,148,20,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.92,31.42,0.18,0.37,1.18%,87.06%,,
22,ID-PA,Papua,33,0,36,-3,3567,42,2277,1248,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,7.60,821.82,0.00,9.68,1.18%,63.84%,2.36,1.00
22,ID-PB,Papua Barat,4,0,6,-2,647,7,518,122,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,3.51,567.20,0.00,6.14,1.08%,80.06%,1.33,1.00
22,ID-RI,Riau,63,1,30,32,1195,18,751,426,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,10.37,196.74,0.16,2.96,1.51%,62.85%,1.80,
22,ID-SR,Sulawesi Barat,16,0,3,13,347,7,230,110,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,10.26,222.44,0.00,4.49,2.02%,66.28%,2.00,1.00
22,ID-SN,Sulawesi Selatan,64,1,69,-6,11437,348,8369,2720,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,6.79,1213.23,0.11,36.92,3.04%,73.17%,0.51,1.00
22,ID-ST,Sulawesi Tengah,1,0,7,-6,236,7,206,23,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.34,79.85,0.00,2.37,2.97%,87.29%,0.50,1.00
22,ID-SG,Sulawesi Tenggara,11,1,9,1,1310,20,893,397,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,4.17,497.07,0.38,7.59,1.53%,68.17%,0.50,1.00
22,ID-SA,Sulawesi Utara,71,0,29,42,3522,149,2354,1019,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,26.87,1333.14,0.00,56.40,4.23%,66.84%,1.42,1.00
22,ID-SB,Sumatera Barat,37,3,7,27,1565,48,1006,511,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,6.70,283.55,0.54,8.70,3.07%,64.28%,0.82,
22,ID-SS,Sumatera Selatan,54,5,19,30,4091,223,2761,1107,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,6.57,497.84,0.61,27.14,5.45%,67.49%,1.10,2.50
22,ID-SU,Sumatera Utara,73,6,80,-13,6051,276,3064,2711,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,4.91,406.79,0.40,18.55,4.56%,50.64%,3.48,3.00
23,ID-AC,Aceh,0,2,0,-2,1211,34,191,986,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,0.00,230.79,0.38,6.48,2.81%,15.77%,0.00,
23,ID-BA,Bali,67,0,72,-5,4513,52,3953,508,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,15.89,1070.40,0.00,12.33,1.15%,87.59%,0.86,0.00
23,ID-BT,Banten,32,0,20,12,2544,103,1749,692,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,2.98,237.26,0.00,9.61,4.05%,68.75%,0.76,0.00
23,ID-BE,Bengkulu,0,0,4,-4,288,24,168,96,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,0.00,144.03,0.00,12.00,8.33%,58.33%,0.00,1.00
23,ID-JK,DKI Jakarta,615,17,690,-92,33470,1097,23567,8806,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,56.70,3085.89,1.57,101.14,3.28%,70.41%,1.05,1.00
23,ID-YO,Daerah Istimewa Yogyakarta,15,0,18,-3,1193,33,826,334,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,4.13,328.56,0.00,9.09,2.77%,69.24%,1.00,0.00
23,ID-GO,Gorontalo,72,1,7,64,1959,50,1515,394,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,60.98,1659.25,0.85,42.35,2.55%,77.34%,,
23,ID-JA,Jambi,0,0,0,0,274,5,131,138,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,0.00,78.43,0.00,1.43,1.82%,47.81%,0.00,1.00
23,ID-JB,Jawa Barat,68,1,517,-450,9283,259,5668,3356,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,1.51,205.55,0.02,5.73,2.79%,61.06%,0.43,0.17
23,ID-JT,Jawa Tengah,188,12,58,118,12476,846,7989,3641,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,5.17,343.09,0.33,23.26,6.78%,64.03%,1.88,0.75
23,ID-JI,Jawa Timur,279,19,331,-71,30315,2172,23632,4511,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.89,748.91,0.47,53.66,7.16%,77.95%,0.87,0.76
23,ID-KB,Kalimantan Barat,33,0,19,14,566,4,448,114,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,6.09,104.37,0.00,0.74,0.71%,79.15%,1.00,1.00
23,ID-KS,Kalimantan Selatan,81,2,76,3,7777,333,5383,2061,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,20.13,1933.11,0.50,82.77,4.28%,69.22%,1.04,0.67
23,ID-KT,Kalimantan Tengah,62,0,38,24,2410,104,1805,501,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,24.12,937.64,0.00,40.46,4.32%,74.90%,1.82,0.00
23,ID-KI,Kalimantan Timur,80,15,52,13,3101,121,1910,1070,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,22.52,872.98,4.22,34.06,3.90%,61.59%,0.62,15.00
23,ID-KU,Kalimantan Utara,9,0,4,5,349,2,311,36,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,13.88,538.24,0.00,3.08,0.57%,89.11%,9.00,1.00
23,ID-BB,Kepulauan Bangka Belitung,2,0,0,2,228,2,201,25,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,1.45,165.25,0.00,1.45,0.88%,88.16%,0.50,1.00
23,ID-KR,Kepulauan Riau,44,1,19,24,745,31,465,249,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,22.81,386.13,0.52,16.07,4.16%,62.42%,,
23,ID-LA,Lampung,6,0,0,6,362,14,283,65,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,0.66,39.80,0.00,1.54,3.87%,78.18%,2.00,1.00
23,ID-MA,Maluku,54,0,0,54,1669,31,997,641,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,29.24,903.58,0.00,16.78,1.86%,59.74%,13.50,1.00
23,ID-MU,Maluku Utara,4,0,0,4,1774,61,1494,219,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,1356.47,0.00,46.64,3.44%,84.22%,0.44,1.00
23,ID-NB,Nusa Tenggara Barat,18,2,15,1,2582,143,1879,560,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,3.42,489.92,0.38,27.13,5.54%,72.77%,1.29,0.67
23,ID-NT,Nusa Tenggara Timur,1,0,1,0,171,2,149,20,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.18,31.60,0.00,0.37,1.17%,87.13%,0.20,0.00
23,ID-PA,Papua,0,0,0,0,3567,42,2277,1248,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,0.00,821.82,0.00,9.68,1.18%,63.84%,0.00,1.00
23,ID-PB,Papua Barat,2,1,0,1,649,8,518,123,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,1.75,568.95,0.88,7.01,1.23%,79.82%,0.50,
23,ID-RI,Riau,42,1,16,25,1237,19,767,451,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,6.91,203.65,0.16,3.13,1.54%,62.00%,0.67,1.00
23,ID-SR,Sulawesi Barat,5,0,7,-2,352,7,237,108,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,3.21,225.64,0.00,4.49,1.99%,67.33%,0.31,1.00
23,ID-SN,Sulawesi Selatan,33,1,92,-60,11470,349,8461,2660,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.50,1216.73,0.11,37.02,3.04%,73.77%,0.52,1.00
23,ID-ST,Sulawesi Tengah,2,1,0,1,238,8,206,24,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,0.68,80.53,0.34,2.71,3.36%,86.55%,2.00,
23,ID-SG,Sulawesi Tenggara,13,2,7,4,1323,22,900,401,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,4.93,502.00,0.76,8.35,1.66%,68.03%,1.18,2.00
23,ID-SA,Sulawesi Utara,30,0,67,-37,3552,149,2421,982,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,11.36,1344.50,0.00,56.40,4.19%,68.16%,0.42,1.00
23,ID-SB,Sumatera Barat,68,1,37,30,1633,49,1043,541,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,12.32,295.87,0.18,8.88,3.00%,63.87%,1.84,0.33
23,ID-SS,Sumatera Selatan,34,4,59,-29,4125,227,2820,1078,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,4.14,501.97,0.49,27.62,5.50%,68.36%,0.63,0.80
23,ID-SU,Sumatera Utara,78,3,76,-1,6129,279,3140,2710,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,5.24,412.04,0.20,18.76,4.55%,51.23%,1.07,0.50
